"200006_at","200632_s_at","200665_s_at","200738_s_at","200827_at","200838_at","200839_s_at","200931_s_at","200983_x_at","201012_at","201022_s_at","201141_at","201170_s_at","201185_at","201217_x_at","201243_s_at","201261_x_at","201289_at","201323_at","201422_at","201426_s_at","201578_at","201590_x_at","201666_at","201925_s_at","201926_s_at","201939_at","201951_at","202022_at","202068_s_at","202237_at","202238_s_at","202419_at","202457_s_at","202478_at","202490_at","202707_at","202814_s_at","202839_s_at","202887_s_at","202904_s_at","202939_at","202949_s_at","203001_s_at","203072_at","203083_at","203147_s_at","203382_s_at","203476_at","203895_at","204179_at","204264_at","204338_s_at","204472_at","204544_at","204584_at","204620_s_at","204679_at","205386_s_at","205677_s_at","205963_s_at","206426_at","206686_at","207016_s_at","207543_s_at","207574_s_at","208089_s_at","208399_s_at","208490_x_at","208538_at","208885_at","208891_at","208892_s_at","208893_s_at","208918_s_at","208961_s_at","209043_at","209101_at","209184_s_at","209185_s_at","209193_at","209345_s_at","209386_at","209387_s_at","209457_at","209487_at","209545_s_at","209624_s_at","209711_at","209875_s_at","210016_at","210095_s_at","210275_s_at","210427_x_at","210495_x_at","210512_s_at","210517_s_at","210592_s_at","210652_s_at","210845_s_at","211073_x_at","211074_at","211719_x_at","211924_s_at","211928_at","211988_at","212013_at","212039_x_at","212143_s_at","212171_x_at","212463_at","212464_s_at","212501_at","212632_at","212884_x_at","213274_s_at","213293_s_at","213503_x_at","213905_x_at","214527_s_at","214581_x_at","214620_x_at","214866_at","215033_at","215034_s_at","215792_s_at","216143_at","216392_s_at","216442_x_at","217356_s_at","217434_at","217762_s_at","217773_s_at","217996_at","218213_s_at","218698_at","218856_at","218881_s_at","218902_at","219038_at","219171_s_at","219206_x_at","219539_at","220719_at","221306_at","221419_s_at","221479_s_at","221523_s_at","221563_at","221591_s_at","221648_s_at","221656_s_at","221667_s_at","221730_at","221731_x_at","221745_at","35156_at","36711_at","58780_s_at","survival"
9294,1141,8826,4148,324.1,2834,5390,3114,9732,4449,11244,4038,3626,5554,33637,4525,1600,1179,1073,3070,13936,1238,16730,9501,496.6,828.8,659.6,1563,490.5,635.1,3083,3093,408.2,1113,697.3,50.2,125.5,797.2,1068,1350,107.1,2808,3688,78.8,308,2059,809.9,1167,2668,244.4,1145,138.4,241.3,2056,288.3,119.1,3830,2903,46,190,890.2,61.5,70.4,212.3,554,1225,203.8,182,417.7,32.1,616.6,1059,537,312.1,658.7,1162,2759,4066,456.6,1013,214.2,442.6,5833,2002,463.9,1793,649.6,476.9,209,1163,19.7,2992,2876,17984,13040,518,502,7298,3313,647.4,35323,1029,10459,471.1,1760,2273,990.5,29023,644.4,486.8,2316,10725,3723,634.9,1386,744,970.1,16504,2152,1268,120.7,326.9,67.5,77.6,2477,375.1,24.3,506.3,15572,2337,55.7,1542,3725,248.3,4270,630.5,812.9,113,183.7,368.9,48.3,1426,335.1,38.9,183.8,279,2438,177.3,486.9,139.2,104.4,600.6,514.8,2249,6230,223.5,910,1097,444.7,0
8285,971.9,10662,3585,581.6,1493,3349,1886,7606,2748,11167,3421,3046,4607,31834,6503,2636,2935,791.3,1881,13028,1126,15899,9205,765.3,1114,2198,2010,250.9,841.4,2316,2079,714.6,1032,419.2,43.3,91.9,917.5,818.5,1208,116,2549,1224,87.8,239.2,2626,361.7,546.2,2261,674.5,1056,247.4,49.6,1826,289.6,41.7,5267,1410,41.5,231.7,1183,4.9,81.5,77.9,1179,1553,189.7,109.6,323.3,4.5,399.2,1804,837.2,913.4,735,777.8,2399,6515,749.6,2338,173.2,417.9,2240,878.7,411.8,1295,595.8,976.5,139.8,1025,23.7,4022,2735,18032,15935,807.8,527.5,7182,2015,400,34095,811.5,12565,174.9,1727,1844,1075,28897,1036,417,2057,12618,4565,848.3,709.5,776.8,736.3,15188,3650,943.3,147.5,357.3,67.7,27.4,792.8,276.4,8.4,596.3,17966,2260,6.5,2793,3741,210.5,4492,984.2,860.4,93.4,209.9,380.2,70.6,1320,314.4,29.4,54.3,292.2,1900,185.2,456.5,70.9,90.8,294,128.6,3751,7308,83.7,697.8,1124,632.8,0
9553,1072,12938,4846,577.5,3610,7838,2690,5262,2489,9296,6791,8282,6855,33360,5929,3856,4503,876.5,3836,18123,1397,19419,9256,1063,2301,2719,1770,168.1,1566,4266,3921,752.4,1168,214.5,67.2,9.6,1139,966,2060,57.8,4046,1882,43.7,346,4034,498.5,426,3585,40.5,1118,164.3,284.6,2474,280.7,92.8,9056,363.4,51.9,221.1,795.9,28.2,57.4,76,1028,3567,225.6,11.8,389.8,21.1,1299,970.4,412.3,290.8,672.4,2801,2277,6596,553.7,984.4,220.1,589.3,8595,2750,1388,1719,587.2,955.5,183.9,3512,19,4345,2893,18167,18470,1330,844.4,4347,843,1520,34847,319.6,13416,1201,1650,1582,2555,28714,864.9,1066,1540,18386,5302,532.4,919.1,1342,918.1,16359,2839,1048,65.2,519,171.9,160.3,5658,280.3,10.7,1042,17297,3352,5.8,6686,4869,496.2,5131,407.9,546.3,192.9,246.7,392.7,46.7,1368,248.2,32.5,75.6,233.2,1669,136.1,423.1,140.2,56.6,431.3,799.5,6663,16401,181.4,625.2,1541,789.4,0
10202,1159,13191,4597,705.3,4082,5637,2441,6075,3663,10702,6505,4616,8241,35735,3481,4325,3073,687.9,1914,17480,1202,15698,8078,1010,982.1,1819,2570,164.7,453.4,2851,2378,800.4,1646,439.2,31.2,46.4,1331,786.3,1037,114.8,3125,3762,80.7,360.9,7331,316,677.8,2638,413.2,1034,164.8,151.9,3242,289.3,10.4,11192,689.7,28.2,242.9,805.5,45.6,45.4,148.7,1127,1844,150.7,80.3,431.6,5.3,561.7,3134,1372,1124,443.9,784.1,2226,7450,728.9,2036,279.1,525.5,4812,1340,904,3632,438.2,1902,187.7,2233,18.1,5701,2921,15125,22835,729.2,915.1,6431,2342,635.2,32376,562.8,19686,588.6,2274,2095,3515,30313,1475,480.2,2271,18368,3138,503.7,829.8,888.4,1434,15342,4707,629.3,94.3,543.4,132.7,9.3,1836,348.5,15.9,620.8,19073,2156,6,5121,4103,294.4,5085,788.7,437,125,133.7,378,30.9,1561,364.6,4.5,68.6,202.1,1539,110.4,195.3,106.8,88.7,437.2,658.6,7584,17312,149.8,636,641.5,906.6,0
11041,1083,7958,4175,460.1,2456,4573,1891,6350,2057,9297,5307,2927,3727,33387,4186,2975,1053,805.2,3564,11800,1659,14176,8520,322.7,399.4,1046,984.9,205.3,670.6,2296,1976,794.8,1184,405.2,70.6,92.7,879.1,925.3,3149,100.7,2477,897.6,56.7,248,2022,536.9,1567,1729,195.1,676.8,257.7,5.8,1465,383.6,67,3992,160.3,30.9,255.8,1164,23.3,23.6,198,634.8,1149,182.3,92.7,1075,9.3,1684,930.9,450.6,233.2,798.4,761.2,1996,3684,504.5,1175,242.6,476.4,4194,1416,182.7,1537,668.8,387,367,550,6,5145,3056,12525,12740,552.6,410.4,6849,1617,389.3,29549,389,12946,197.5,2382,2542,800.9,29040,1386,404.4,1076,9903,3784,416.2,2010,755.6,2137,13240,3056,845.3,113.1,229.2,179.2,43.4,1711,304.5,8.9,327.3,10076,1888,26.7,1850,3627,255.7,5542,621.3,375.8,113.7,221,355.3,63.6,1883,502.8,26.4,122.7,382.9,1772,137.8,481.1,125.6,70.1,417.2,316.6,2086,6980,186.6,790.6,436.5,472.5,0
7258,2734,10392,5478,780.2,3930,6706,2370,6554,2449,8619,6155,3935,5414,23439,6004,3032,2938,519.1,6323,14378,1191,15653,7734,1427,1886,1135,2338,502.4,2134,3152,2685,975.2,1161,1355,71.4,96.2,1120,732.7,1903,130.8,2162,1426,76.3,355.4,5023,427.1,1171,1885,384.5,2248,153.8,185.5,1256,339.2,45.8,7259,2424,31.4,271,1219,24.5,77.5,54.3,1378,1965,272.5,15.1,355.3,40.5,2150,1757,870.8,615.6,565.2,1050,1686,4644,485.9,980.4,227.4,611.9,8721,5245,526.7,1062,646.1,295.8,160.1,5852,36.2,4098,3159,16804,17227,2510,292.9,12374,511.4,1304,27485,311,14753,1138,2537,3708,2060,22453,1006,1388,1748,16970,4025,749.2,1948,999.6,732.1,14442,3546,970.7,205.4,345.2,226.6,138.3,6448,312.6,9.8,427.7,18536,3137,15.9,3551,3065,404.8,4388,656,1248,112.8,106.6,333.7,69.2,1009,369.6,27.6,69.6,146.6,1286,194,390.7,259.3,84.9,273.9,177.4,5584,11718,125.9,561.8,2050,577.8,0
11224,1246,6084,4864,455.3,2706,4736,2606,11552,4979,9559,7654,2742,3380,32218,3453,908.6,413.3,943.9,4707,15354,1272,17524,8364,484.3,632.3,1127,2346,436.9,763.9,2902,2260,790.4,1664,553.2,57.8,55.8,760.7,1069,770.1,80.8,2571,2124,129.2,305.9,1214,546.8,1507,1784,295.3,1358,220.2,49.9,1534,380.7,107.7,2476,651,31.5,301.3,804,12.2,124.9,157.2,765,1018,234.9,43,698.2,7.2,997.5,1427,646.6,457.9,634.3,628,2056,3184,595.7,1919,257.7,548.5,6276,2294,433.4,1800,444.8,994.9,276.3,2436,41.2,3176,3386,16161,10861,745.8,585.3,8211,1131,486.1,29930,681.3,11605,303.7,1509,1662,914.1,26980,774.1,498.6,3050,7440,3778,527.3,1890,695.4,1281,15592,1589,983.6,221.3,378.8,119.1,43.9,3433,386.8,8.2,435.8,9970,2496,5.4,1385,3476,524.5,4398,965.6,931.9,20.3,179,444.7,56.3,2108,377.9,31.4,112.2,238.6,2895,223.8,395.1,119.7,82.4,360.6,588.6,1196,4341,173.6,713.2,769.2,512.1,0
10530,406.4,5071,4650,276,4154,5842,2406,14333,2635,9613,2564,2197,1959,40074,4242,1156,1186,1268,3189,11025,3685,23613,10803,434.4,649.2,374.9,1145,204.3,462,3451,3604,671.3,2485,510.5,41,54.1,947.1,1213,605.4,69.3,3414,10061,60.2,298.7,1247,457,880.2,1388,158.5,668,133.7,119,1222,212.2,71.9,2335,3306,57.9,204.7,695.3,39.7,79.8,131.3,843.9,878,201.6,16.7,1206,51.7,652.9,946.6,461.4,364.9,744.5,983.7,2818,3075,1462,2701,205.4,514.1,6561,2267,529.6,2472,990.4,545.6,329.8,3432,7.6,3726,2638,21999,14276,308.3,239.9,6968,4980,603.5,35012,268.5,12715,528.3,1786,1595,992.8,30793,870.7,373.1,2604,9355,4105,612,928,524.1,355.7,19269,1052,896.9,175.5,519.3,277.4,39.7,3931,436.8,11.3,829.5,10898,2533,7.2,3672,4196,814,6231,935.1,784.8,112.6,140.7,551.5,63.3,1358,529.1,42,120.1,281,2070,129.7,644.3,136.7,60.8,415.2,1478,1107,4676,299.3,607.1,984.3,463.7,0
9767,1768,12838,3898,564.7,4026,7179,1662,5092,1341,11422,2630,5151,4186,40212,4272,2554,689.1,878.6,2385,11600,1157,16998,8753,956.2,1287,1833,4411,82.3,1608,2253,1542,776.4,643.2,621.2,36.7,75.2,761.3,721.7,516,108,3057,3111,66,257.9,3552,439.9,697,4605,371.9,2357,207.5,4.4,331,187.2,110.7,6169,208.3,7.2,481.6,657.6,37.6,66.1,31.9,933.1,836,148.2,60.7,334.5,9.4,479.4,1014,489.8,314.9,510.7,492.6,2240,1111,1417,3729,202.4,452.7,13241,4234,868.4,520.6,614.4,550.6,341.5,3623,11.1,1034,3437,16919,26642,1164,182.6,7664,1540,657.2,39080,353,22447,722.1,3603,2104,1480,34230,384,829.1,2101,21886,4372,580.2,739.9,626,553.3,15271,1986,920.1,186.8,1156,77.6,48.7,7196,462.8,20.4,719.2,25808,2300,37.9,8959,3501,130,4982,456,879.8,107.8,166.7,277.8,27.7,1306,421.2,55.8,96.4,278.3,3114,173.9,449.3,201.8,103.1,351.6,109,4439,12452,260.6,938,877.5,264.3,0
11887,1334,4724,5871,444,4941,8532,3496,4984,1078,10381,3201,3690,2737,33284,2336,1011,659.2,1238,2974,7698,1186,14150,9385,692,545.4,1475,2856,126.5,417.8,1026,843.1,676.3,846.9,155.7,112.7,91.3,1420,1285,1368,55.9,2061,1009,71.3,287.1,1184,615.4,1565,4743,40.8,1969,169.3,5.8,592.3,249.7,47.3,2473,787.2,6.3,209.4,1076,17.6,73.6,57,426,715.2,171.9,30.4,673,5.5,882.6,470.5,417.5,55.1,644.3,574.7,1351,1347,399.6,544.8,142.4,920,4649,1670,855,1840,1060,1285,153.4,2326,52.3,1085,4338,12621,13162,606.8,374.6,3790,1673,859.5,28229,371.7,10488,464.6,3083,2943,531.8,30916,373.5,451.4,1725,8626,4103,425.9,1522,646.6,541.7,12612,1696,1389,569.2,233.6,164.4,49.3,1962,459.1,9,524,11326,3219,7,1128,7708,705.9,4293,735.8,3768,116.3,136.9,672.1,47.1,1209,453.3,22.2,172.9,387.4,2091,160.5,395.5,347.7,102.1,612.4,4473,1322,3315,244.7,1039,759.9,570.5,0
